url,name,description,test_type,duration,remote_testing,adaptive,skills_measured,full_text
https://www.shl.com/products/product-catalog/view/front-desk-associate-solution/,Front Desk Associate Solution,Front Desk Associate Solution: The Front Desk Associate solution is designed for entry-level customer service positions in the hospitality industry. The solution is appropriate for positions…,,,,,,"Front Desk Associate Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video I"
https://www.shl.com/products/product-catalog/view/gaming-associate-solution/,Gaming Associate Solution,Gaming Associate Solution: The Gaming Associate solution is designed for entry to mid-level positions operating gaming tables. The solution is for highly customer service focused…,,,,,,"Gaming Associate Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inter"
https://www.shl.com/products/product-catalog/view/gaming-manager-solution/,Gaming Manager Solution,"Gaming Manager Solution: The Gaming Manager solution is designed for management level positions within the hospitality industry. Sample tasks include managing operations, supervisors…",,,,,,"Gaming Manager Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Intervi"
https://www.shl.com/products/product-catalog/view/general-entry-level-all-industries-7-0-solution/,General Entry Level - All Industries 7.0 Solution,General Entry Level - All Industries 7.0 Solution: Our General Entry Level – All Industries 7.0 solution is designed for entry-level positions across industries. This solution predicts the following types of…,,,,,,"General Entry Level - All Industries 7.0 Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality"
https://www.shl.com/products/product-catalog/view/general-entry-level-all-industries-7-1-solution/,General Entry Level - All Industries 7.1 Solution,General Entry Level - All Industries 7.1 Solution: Our General Entry Level – All Industries 7.1 solution is designed for entry-level positions across industries. This solution predicts the following types of…,,,,,,"General Entry Level - All Industries 7.1 Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality"
https://www.shl.com/products/product-catalog/view/general-entry-level-all-industries-7-1%28americas%29/,General Entry Level - All Industries 7.1(Americas),General Entry Level - All Industries 7.1(Americas): Our General Entry Level – All Industries 7.1 solution is designed for entry-level positions across industries. This solution predicts the following types of…,,,,,,"General Entry Level - All Industries 7.1(Americas) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personalit"
https://www.shl.com/products/product-catalog/view/general-entry-level-data-entry-7-0-solution/,General Entry Level – Data Entry 7.0 Solution,General Entry Level – Data Entry 7.0 Solution: Our General Entry Level – Data Entry 7.0 solution is designed for entry-level positions that include entering data into computers or data management systems…,,,,,,"General Entry Level – Data Entry 7.0 Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Ass"
https://www.shl.com/products/product-catalog/view/graduate-8-0-job-focused-assessment/,Graduate + 8.0 Job Focused Assessment,"Graduate + 8.0 Job Focused Assessment: The Graduate + 8.0 Job Focused Assessment is a short, targeted, globally applicable assessment which includes a short cognitive ability measure. It helps you…",,,,,,"Graduate + 8.0 Job Focused Assessment | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments"
https://www.shl.com/products/product-catalog/view/graduate-7-1-job-focused-assessment/,Graduate 7.1 Job Focused Assessment,Graduate 7.1 Job Focused Assessment: The Graduate 7.1 Job Focused Assessment is designed for professional level positions appropriate for recent college graduates.,,,,,,"Graduate 7.1 Job Focused Assessment | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments V"
https://www.shl.com/products/product-catalog/view/graduate-8-0-job-focused-assessment-4228/,Graduate 8.0 Job Focused Assessment,"Graduate 8.0 Job Focused Assessment : The Graduate 8.0 Job Focused Assessment is a short, targeted, globally applicable assessment to help you identify graduates with the highest potential to…",,,,,,"Graduate 8.0 Job Focused Assessment  | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments "
https://www.shl.com/products/product-catalog/view/guest-service-team-7-0-solution/,Guest Service Team 7.0 Solution,Guest Service Team 7.0 Solution: Our Guest Service Team 7.0 solution is designed for team-oriented entry-level positions that involve a high degree of interaction with customers. The solution…,,,,,,"Guest Service Team 7.0 Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video"
https://www.shl.com/products/product-catalog/?start=48&type=2,Find assessments that best meet your needs.,"Browse through our product assessment catalog for unrivalled employee assessments that evaluate cognitive ability, personality, behavior, skills, and more.",,,,,,"Talent Assessments Catalog | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inte"
https://www.shl.com/products/product-catalog/view/automata-data-science-new/,Automata Data Science (New),Automata Data Science (New): A simulated test that measures the ability to analyze and modify data using machine learning algorithms to obtain desirable results.,,,,,,"Automata Data Science (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Int"
https://www.shl.com/products/product-catalog/view/automata-data-science-pro-new/,Automata Data Science Pro (New),Automata Data Science Pro (New): A simulated test that measures the ability to analyze and modify data using machine learning algorithms to obtain desirable results.,,,,,,"Automata Data Science Pro (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video"
https://www.shl.com/products/product-catalog/view/automata-front-end/,Automata Front End,"Automata Front End: Simulation based test that measures the front-end development capabilities using HTML, CSS, and  JavaScript. The candidate is provided with 3 different…",,,,,,"Automata Front End | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews S"
https://www.shl.com/products/product-catalog/view/automata-pro-new/,Automata Pro (New),Automata Pro (New): An AI-powered coding simulation assessment that evaluates candidate’s programming ability. Offers a familiar IDE environment available in over 40 different…,,,,,,"Automata Pro (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews S"
https://www.shl.com/products/product-catalog/view/automata-selenium/,Automata Selenium,Automata Selenium: A coding simulation assessment that evaluates the ability to conduct tasks related to automation testing using Selenium scripts.,,,,,,"Automata Selenium | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Sk"
